pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw,date
58.0,19781.0,-67.5,-77.3,230.0,23.0,17.61902219173649,14.784115022790408,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
53.0,20321.0,-69.1,-77.1,230.0,18.0,13.788799976141602,11.570176974357711,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
52.0,20435.0,-68.6,-77.0,230.0,17.0,13.022755533022625,10.927389364671171,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
50.0,20670.0,-67.7,-76.7,210.0,15.0,7.500000000000002,12.990381056766578,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
48.0,20917.0,-65.3,-75.3,200.0,11.0,3.7622215765823555,10.336618828644992,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
45.0,21308.0,-66.5,-74.5,185.0,4.0,0.3486229709906318,3.984778792366982,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
44.9,21322.0,-66.5,-74.5,181.0,5.0,0.08726203218641818,4.999238475781956,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
43.1,21571.0,-64.1,-73.1,109.0,16.0,-15.12829720958907,5.209090471314506,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
43.0,21585.0,-64.1,-73.1,105.0,17.0,-16.42073904691416,4.399923766742854,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
41.0,21875.0,-64.8,-73.2,105.0,26.0,-25.114071483515776,6.729295172665542,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
39.5,22103.0,-65.3,-73.3,90.0,34.0,-34.0,-2.0818995585505003e-15,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
39.0,22181.0,-64.7,-73.0,85.0,37.0,-36.85920382939459,-3.224762481663351,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
35.5,22760.0,-60.5,-70.5,85.0,47.0,-46.82115081031204,-4.0963199091399325,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
35.0,22848.0,-60.4,-70.3,85.0,48.0,-47.81734550840379,-4.183475651887591,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
34.0,23029.0,-60.2,-70.0,85.0,49.0,-48.81354020649553,-4.270631394635249,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
32.0,23407.0,-59.9,-69.3,85.0,45.0,-44.82876141412855,-3.922008423644616,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
30.0,23810.0,-59.5,-68.5,80.0,47.0,-46.28596439157378,-8.16146435034573,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
29.0,24021.0,-60.2,-69.2,85.0,50.0,-49.80973490458728,-4.357787137382907,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
28.9,24043.0,-60.3,-69.3,85.0,49.0,-48.81354020649553,-4.270631394635249,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
28.0,24242.0,-59.1,-69.4,85.0,44.0,-43.8325667160368,-3.834852680896958,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
27.0,24472.0,-57.7,-69.5,90.0,53.0,-53.0,-3.245314017740486e-15,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
24.9,24982.0,-54.7,-69.7,93.0,52.0,-51.92873580723784,2.7214697246330797,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
22.5,25633.0,-52.3,-88.3,96.0,51.0,-50.72061666378194,5.330951626650331,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
20.0,26390.0,-54.1,-89.1,100.0,49.0,-48.255579897598196,8.508760705679585,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
19.0,26719.0,-54.2,-89.2,100.0,53.0,-52.194810909647025,9.203353416347307,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
18.7,26821.0,-54.3,-89.3,100.0,52.0,-51.21000315663482,9.029705238680375,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
18.0,27070.0,-53.2,-88.5,100.0,48.0,-47.27077214458598,8.335112528012655,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
17.0,27442.0,-51.6,-87.3,100.0,51.0,-50.22519540362261,8.856057061013445,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
14.2,28616.0,-46.5,-83.5,,,,,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
12.0,29735.0,-45.3,-83.3,,,,,96581,96581,2025-06-30,-0.15,109.4,3.0,52.66,2025-06-30
1008.0,8.0,25.0,22.6,130.0,2.0,-1.532088886237956,1.2855752193730787,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
1006.0,24.0,26.0,22.4,126.0,3.0,-2.4270509831248424,1.7633557568774192,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
1000.0,74.0,26.2,21.9,115.0,7.0,-6.34415450925655,2.9583278321848954,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
974.2,305.0,25.6,21.0,100.0,22.0,-21.665770566268577,3.8202599086724667,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
959.0,444.0,25.2,20.5,100.0,24.0,-23.63538607229299,4.167556264006327,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
941.0,610.0,24.1,19.6,100.0,27.0,-26.589809331329615,4.688500797007118,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
925.0,761.0,23.0,18.7,95.0,29.0,-28.88964624466062,2.5275165396820887,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
908.9,914.0,21.9,18.2,95.0,29.0,-28.88964624466062,2.5275165396820887,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
878.0,1215.0,19.8,17.3,95.0,26.0,-25.901062150385386,2.2660493114391143,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
865.0,1344.0,20.0,14.0,95.0,25.0,-24.90486745229364,2.1788935686914557,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
850.0,1495.0,18.8,12.8,95.0,24.0,-23.908672754201895,2.0917378259437975,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
847.1,1524.0,18.6,12.7,95.0,24.0,-23.908672754201895,2.0917378259437975,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
788.8,2134.0,15.3,10.4,80.0,11.0,-10.832885283134289,-1.9101299543362344,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
761.2,2438.0,13.6,9.2,40.0,7.0,-4.499513267805774,-5.362311101832846,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
761.0,2440.0,13.6,9.2,40.0,7.0,-4.499513267805774,-5.362311101832846,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
734.2,2743.0,13.0,7.0,335.0,11.0,4.648800879147691,-9.969385657403151,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
717.0,2943.0,12.6,5.6,318.0,12.0,8.029567276306297,-8.917737905728732,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
700.0,3145.0,11.2,5.2,300.0,12.0,10.392304845413264,-6.000000000000002,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
682.6,3353.0,10.0,4.2,290.0,15.0,14.095389311788624,-5.1303021498850345,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
624.0,4096.0,5.6,0.6,292.0,14.0,12.980573963935024,-5.244492307822767,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
573.0,4788.0,0.0,-1.3,295.0,12.0,10.875693444439799,-5.071419140888395,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
566.6,4877.0,-0.5,-1.8,295.0,12.0,10.875693444439799,-5.071419140888395,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
545.3,5182.0,-2.0,-3.6,315.0,9.0,6.363961030678929,-6.363961030678926,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
524.8,5486.0,-3.6,-5.5,325.0,7.0,4.015035054457325,-5.734064310022941,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
506.0,5776.0,-5.1,-7.2,32.0,5.0,-2.6495963211660243,-4.24024048078213,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
505.1,5791.0,-5.2,-7.2,35.0,5.0,-2.8678821817552302,-4.095760221444959,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
500.0,5870.0,-5.7,-7.4,65.0,4.0,-3.6252311481465997,-1.6904730469627978,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
485.7,6096.0,-7.7,-8.6,135.0,1.0,-0.7071067811865476,0.7071067811865475,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
479.0,6204.0,-8.7,-9.1,116.0,2.0,-1.7975880925983339,0.876742293578155,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
448.8,6706.0,-10.8,-13.4,25.0,5.0,-2.1130913087034973,-4.531538935183249,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
437.0,6910.0,-11.7,-15.1,352.0,5.0,0.6958655048003294,-4.951340343707852,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
431.3,7010.0,-12.5,-15.4,335.0,5.0,2.113091308703496,-4.53153893518325,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
416.0,7285.0,-14.7,-16.1,263.0,6.0,5.955276909847933,0.731216060430883,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
414.3,7315.0,-14.9,-16.4,255.0,6.0,5.79555495773441,1.5529142706151238,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
400.0,7580.0,-16.3,-19.0,225.0,4.0,2.82842712474619,2.8284271247461907,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
397.9,7620.0,-16.6,-19.3,245.0,6.0,5.4378467222199,2.5357095704441948,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
381.9,7925.0,-19.1,-21.8,95.0,4.0,-3.984778792366982,0.34862297099063294,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
372.0,8122.0,-20.7,-23.4,82.0,8.0,-7.922144549932563,-1.1133848076805237,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
366.6,8230.0,-21.0,-25.5,75.0,10.0,-9.659258262890683,-2.5881904510252074,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
362.0,8324.0,-21.3,-27.3,70.0,10.0,-9.396926207859083,-3.4202014332566884,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
351.7,8534.0,-23.1,-29.6,60.0,10.0,-8.660254037844386,-5.000000000000001,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
337.3,8839.0,-25.7,-32.8,65.0,14.0,-12.688309018513099,-5.9166556643697925,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
321.0,9198.0,-28.7,-36.7,68.0,21.0,-19.470860945902537,-7.866738461734151,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
314.0,9356.0,-29.7,-34.6,69.0,24.0,-22.405930235932843,-8.600830789087208,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
309.9,9449.0,-30.4,-35.7,70.0,26.0,-24.432008140433616,-8.89252372646739,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
303.0,9610.0,-31.7,-37.7,77.0,29.0,-28.256731878771824,-6.523580575972082,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
300.0,9680.0,-32.3,-37.3,80.0,30.0,-29.544232590366242,-5.209445330007912,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
296.9,9754.0,-33.0,-37.4,80.0,30.0,-29.544232590366242,-5.209445330007912,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
284.2,10058.0,-35.8,-37.7,80.0,23.0,-22.650578319280786,-3.9939080863393994,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
284.0,10064.0,-35.9,-37.7,80.0,23.0,-22.650578319280786,-3.9939080863393994,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
265.0,10543.0,-39.3,-42.5,77.0,26.0,-25.333621684416116,-5.848727412940488,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
260.0,10673.0,-39.9,-45.9,77.0,26.0,-25.333621684416116,-5.848727412940488,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
250.0,10940.0,-42.1,-48.1,75.0,28.0,-27.04592313609391,-7.246933262870581,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
243.0,11131.0,-43.9,-47.5,75.0,27.0,-26.079997309804845,-6.98811421776806,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
237.7,11278.0,-45.0,-48.6,75.0,27.0,-26.079997309804845,-6.98811421776806,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
223.0,11703.0,-48.3,-51.9,72.0,35.0,-33.28697807033037,-10.815594803123162,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
216.8,11887.0,-49.8,-54.3,70.0,39.0,-36.64801221065042,-13.338785589701084,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
200.0,12410.0,-54.1,-61.1,60.0,37.0,-32.042939940024226,-18.500000000000004,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
194.0,12605.0,-55.5,-66.5,62.0,40.0,-35.31790371435707,-18.778862511435634,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
188.0,12802.0,-57.0,-67.4,65.0,43.0,-38.971234842575946,-18.172585254850077,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
179.2,13106.0,-59.2,-68.9,60.0,50.0,-43.30127018922193,-25.000000000000007,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
173.0,13327.0,-60.9,-69.9,60.0,51.0,-44.167295593006365,-25.500000000000007,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
170.7,13411.0,-61.1,-71.7,60.0,51.0,-44.167295593006365,-25.500000000000007,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
162.0,13735.0,-61.7,-78.7,40.0,31.0,-19.926415900282716,-23.747377736688318,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
150.0,14210.0,-63.1,-82.1,10.0,1.0,-0.17364817766693033,-0.984807753012208,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
147.1,14326.0,-64.1,-82.4,75.0,7.0,-6.761480784023478,-1.8117333157176452,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
139.8,14630.0,-66.8,-83.1,250.0,11.0,10.336618828644992,3.762221576582354,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
118.0,15635.0,-75.5,-85.5,242.0,23.0,20.30779463575532,10.797845944075487,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
113.6,15850.0,-76.3,-85.8,240.0,26.0,22.516660498395396,13.00000000000001,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
107.8,16154.0,-77.4,-86.3,225.0,24.0,16.97056274847714,16.970562748477143,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
100.0,16580.0,-78.9,-86.9,245.0,28.0,25.3766180370262,11.833311328739576,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
96.8,16764.0,-79.8,-87.3,245.0,25.0,22.65769467591625,10.56545654351748,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
94.0,16933.0,-80.7,-87.7,245.0,15.0,13.594616805549752,6.339273926110487,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
91.8,17069.0,-80.7,-87.7,245.0,23.0,20.845079101842952,9.72022002003608,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
89.4,17218.0,-80.7,-87.7,262.0,18.0,17.824825237348264,2.505115817281185,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
87.0,17374.0,-79.1,-87.7,280.0,13.0,12.802500789158707,-2.2574263096700897,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
86.4,17413.0,-78.7,-87.7,280.0,12.0,11.817693036146498,-2.0837781320031596,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
83.6,17605.0,-72.1,-86.1,280.0,9.0,8.863269777109874,-1.5628335990023698,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
82.6,17678.0,-71.6,-85.6,280.0,8.0,7.878462024097665,-1.3891854213354398,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
79.8,17883.0,-70.1,-84.1,278.0,13.0,12.873484893640414,-1.809250312480851,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
73.7,18355.0,-73.3,-87.3,273.0,26.0,25.96436790361892,-1.3607348623165425,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
70.8,18593.0,-72.5,-87.3,270.0,32.0,32.0,5.878304635907295e-15,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
70.0,18660.0,-72.3,-87.3,265.0,22.0,21.9162833580184,1.9174263404484815,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
68.5,18787.0,-72.9,-87.9,268.0,23.0,22.985989021439202,0.8026884241575175,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
67.2,18898.0,-71.7,-87.5,270.0,24.0,24.0,4.408728476930472e-15,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
63.9,19202.0,-68.5,-86.5,280.0,20.0,19.696155060244163,-3.4729635533385994,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
63.9,19198.0,-68.5,-86.5,280.0,20.0,19.696155060244163,-3.4729635533385994,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
57.7,19812.0,-68.0,-86.9,275.0,33.0,32.874425037027606,-2.87613951067271,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
52.1,20422.0,-67.4,-87.2,250.0,54.0,50.74340152243906,18.4690877395861,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
51.0,20550.0,-67.3,-87.3,245.0,36.0,32.6270803333194,15.21425742266517,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
50.0,20670.0,-65.9,-86.9,240.0,19.0,16.45448267190433,9.500000000000009,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
49.5,20726.0,-65.6,-86.9,245.0,24.0,21.7513868888796,10.142838281776779,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
46.3,21140.0,-63.1,-87.1,242.0,11.0,9.712423521448198,5.164187190644798,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
44.8,21336.0,-63.3,-87.0,240.0,5.0,4.330127018922192,2.500000000000002,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
42.7,21641.0,-63.7,-86.7,120.0,9.0,-7.794228634059948,4.499999999999998,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
38.9,22208.0,-64.3,-86.3,87.0,30.0,-29.958886042637214,-1.570078687288319,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
38.6,22250.0,-64.1,-86.3,85.0,32.0,-31.878230338935857,-2.7889837679250604,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
32.1,23403.0,-57.5,-85.5,89.0,40.0,-39.99390780625565,-0.698096257491344,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
30.0,23830.0,-57.9,-83.9,90.0,43.0,-43.0,-2.6329906181668092e-15,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
28.9,24065.0,-58.9,-85.9,90.0,43.0,-43.0,-2.6329906181668092e-15,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
21.2,26026.0,-54.9,-85.9,94.0,46.0,-45.887946311951914,3.208797792229765,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
20.0,26400.0,-53.3,-86.3,95.0,47.0,-46.82115081031204,4.096319909139937,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
19.0,26733.0,-49.5,-85.5,95.0,47.0,-46.82115081031204,4.096319909139937,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
18.7,26822.0,-49.6,-85.3,95.0,47.0,-46.82115081031204,4.096319909139937,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
15.4,28103.0,-51.1,-83.1,102.0,46.0,-44.99478963375506,9.56393777761693,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
12.8,29308.0,-49.9,-82.9,109.0,45.0,-42.54833590196926,14.650566950572049,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
12.3,29566.0,-48.8,-82.8,110.0,45.0,-42.28616793536588,15.390906449655093,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
10.9,30369.0,-45.3,-82.3,,,,,96749,96749,2025-06-30,-6.11,106.65,8.0,56.35,2025-06-30
1011.0,3.0,24.4,22.6,0.0,2.0,-0.0,-2.0,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
1000.0,98.0,24.6,22.1,260.0,4.0,3.939231012048832,0.6945927106677213,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
993.0,160.0,25.2,21.7,289.0,3.0,2.836555726797951,-0.976704463371469,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
977.0,301.0,24.4,20.9,355.0,1.0,0.08715574274765832,-0.9961946980917455,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
944.0,601.0,22.6,19.2,80.0,10.0,-9.84807753012208,-1.7364817766693041,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
925.0,778.0,21.6,18.2,85.0,10.0,-9.961946980917455,-0.8715574274765814,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
912.0,901.0,20.9,17.7,75.0,10.0,-9.659258262890683,-2.5881904510252074,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
881.0,1203.0,19.2,16.4,85.0,8.0,-7.969557584733964,-0.6972459419812651,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
851.0,1505.0,17.5,15.0,5.0,2.0,-0.17431148549531633,-1.992389396183491,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
850.0,1515.0,17.4,15.0,5.0,3.0,-0.2614672282429745,-2.988584094275237,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
836.0,1657.0,16.4,14.7,14.0,3.0,-0.7257656867990032,-2.9108871788279895,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
797.0,2063.0,15.6,5.6,39.0,3.0,-1.8879611731495123,-2.3314378843709127,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
786.0,2181.0,14.4,9.4,46.0,3.0,-2.1580194010159532,-2.0839751113769918,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
766.0,2397.0,13.1,8.5,60.0,3.0,-2.598076211353316,-1.5000000000000004,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
739.0,2697.0,11.3,7.2,315.0,3.0,2.121320343559643,-2.121320343559642,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
700.0,3151.0,8.6,5.2,355.0,7.0,0.6100901992336082,-6.973362886642219,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
693.0,3234.0,7.8,5.0,352.0,8.0,1.113384807680527,-7.922144549932562,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
688.0,3294.0,7.5,4.6,350.0,9.0,1.5628335990023734,-8.863269777109872,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
663.0,3598.0,6.1,2.4,30.0,7.0,-3.4999999999999996,-6.062177826491071,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
624.0,4095.0,3.8,-1.1,46.0,8.0,-5.754718402709209,-5.557266963671978,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
616.0,4200.0,3.2,-4.9,50.0,8.0,-6.128355544951824,-5.142300877492315,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
604.0,4360.0,2.4,-10.6,54.0,10.0,-8.090169943749475,-5.877852522924732,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
592.0,4522.0,1.6,-2.2,58.0,12.0,-10.176577153877112,-6.359031170798459,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
572.0,4799.0,0.4,-2.0,65.0,15.0,-13.59461680554975,-6.339273926110492,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
566.0,4884.0,0.0,-1.9,67.0,16.0,-14.728077655239046,-6.2516980558283795,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
547.0,5158.0,-0.9,-4.0,75.0,17.0,-16.42073904691416,-4.399923766742853,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
530.0,5409.0,-2.7,-8.7,82.0,19.0,-18.815093306089835,-2.644288918241244,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
524.0,5500.0,-3.3,-16.3,84.0,20.0,-19.890437907365467,-2.090569265353069,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
520.0,5560.0,-3.1,-33.1,86.0,20.0,-19.951281005196485,-1.3951294748825047,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
513.0,5668.0,-3.5,-33.5,89.0,21.0,-20.996801598284218,-0.36650053518295556,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
511.0,5698.0,-3.8,-28.1,90.0,21.0,-21.0,-1.2858791391047208e-15,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
507.0,5761.0,-4.3,-17.3,90.0,21.0,-21.0,-1.2858791391047208e-15,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
500.0,5870.0,-5.3,-13.3,90.0,21.0,-21.0,-1.2858791391047208e-15,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
488.0,6061.0,-6.7,-10.5,86.0,21.0,-20.948845055456307,-1.46488594862663,96935,96935,2025-06-30,-7.36,112.76,3.0,53.12,2025-06-30
